file;minutes;volumes;fd_threshold;afni_dof
sub-14_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-15_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;64.0
sub-15_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-15_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;67.0
sub-15_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;103.0
sub-16_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-16_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;107.0
sub-16_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;111.0
sub-16_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-17_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-17_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-17_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-17_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-18_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-18_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-18_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-18_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-19_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-19_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;108.0
sub-19_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;111.0
sub-19_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-20_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-20_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-20_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-21_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-21_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-21_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-21_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-22_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;112.0
sub-22_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-22_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-22_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-23_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-23_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-23_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;90.0
sub-23_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-24_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-24_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-24_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;109.0
sub-25_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;109.0
sub-25_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;108.0
sub-25_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;111.0
sub-25_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;110.0
sub-01_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;
sub-01_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;86.0
sub-01_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;
sub-01_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;94.0
sub-02_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;112.0
sub-02_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;110.0
sub-02_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;110.0
sub-02_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;109.0
sub-03_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;99.0
sub-03_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-03_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;102.0
sub-03_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-04_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;
sub-04_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;93.0
sub-04_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;29.0
sub-04_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;99.0
sub-05_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;110.0
sub-05_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;107.0
sub-05_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;113.0
sub-05_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;110.0
sub-06_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;80.0
sub-06_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;104.0
sub-06_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;85.0
sub-07_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;46.0
sub-07_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;70.0
sub-07_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;11.0
sub-07_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;92.0
sub-08_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;21.0
sub-08_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-08_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;31.0
sub-08_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;105.0
sub-09_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;92.0
sub-09_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-09_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;97.0
sub-09_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-10_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;53.0
sub-10_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-10_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;67.0
sub-10_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;110.0
sub-11_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;
sub-11_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;104.0
sub-11_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;
sub-11_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;104.0
sub-12_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;106.0
sub-12_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-12_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;99.0
sub-12_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-13_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;110.0
sub-13_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;93.0
sub-13_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;97.0
sub-13_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;76.0
sub-14_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;101.0
sub-14_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;
sub-14_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;23.0
sub-14_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;78.0
sub-15_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;
sub-15_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;93.0
sub-15_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;
sub-15_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;63.0
sub-16_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;71.0
sub-16_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;104.0
sub-16_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;92.0
sub-16_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;97.0
sub-17_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;104.0
sub-17_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-17_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;101.0
sub-17_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-18_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;99.0
sub-18_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;100.0
sub-18_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;103.0
sub-18_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;97.0
sub-19_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;11.0
sub-19_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;89.0
sub-19_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;
sub-19_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;107.0
sub-20_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-20_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;108.0
sub-20_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-21_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;113.0
sub-21_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-21_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;111.0
sub-21_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;111.0
sub-22_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;6.0
sub-22_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;83.0
sub-22_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;80.0
sub-22_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;104.0
sub-23_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;74.0
sub-23_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;100.0
sub-23_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;31.0
sub-23_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;108.0
sub-24_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;69.0
sub-24_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;108.0
sub-24_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;96.0
sub-25_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;53.0
sub-25_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;102.0
sub-25_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;0.4;30.0
sub-25_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;0.4;99.0
